low_row_index,mapped_drain_index,drain_eventid,uni_row_index,uni_eventid_original,uni_eventtemplate,drain_LineId
664,1158,92f0ab0d,664,26,<*>,1159
665,1159,92f0ab0d,665,26,<*>,1160
666,1160,92f0ab0d,666,26,<*>,1161
667,1161,7b83d3f0,667,23,warning,1162
668,1162,7e85bcb6,668,1,critical,1163
669,1163,92f0ab0d,669,26,<*>,1164
670,1164,fea08751,670,3,normal,1165
671,1165,7b83d3f0,671,23,warning,1166
672,1166,92f0ab0d,672,26,<*>,1167
673,1167,7b83d3f0,673,23,warning,1168
674,1168,7b83d3f0,674,23,warning,1169
675,1169,7b83d3f0,675,23,warning,1170
676,1170,7b83d3f0,676,23,warning,1171
677,1171,fea08751,677,3,normal,1172
678,1172,92f0ab0d,678,26,<*>,1173
679,1173,fea08751,679,3,normal,1174
680,1174,fea08751,680,3,normal,1175
681,1175,92f0ab0d,681,26,<*>,1176
682,1176,92f0ab0d,682,26,<*>,1177
683,1177,92f0ab0d,683,26,<*>,1178
684,1178,92f0ab0d,684,26,<*>,1179
685,1179,7b83d3f0,685,23,warning,1180
686,1180,7b83d3f0,686,23,warning,1181
687,1181,7b83d3f0,687,23,warning,1182
688,1182,7b83d3f0,688,23,warning,1183
689,1183,fea08751,689,3,normal,1184
690,1184,7b83d3f0,690,23,warning,1185
691,1185,92f0ab0d,691,26,<*>,1186
692,1186,7b83d3f0,692,23,warning,1187
693,1187,92f0ab0d,693,26,<*>,1188
694,1188,92f0ab0d,694,26,<*>,1189
695,1189,92f0ab0d,695,26,<*>,1190
696,1190,92f0ab0d,696,26,<*>,1191
697,1191,7b83d3f0,697,23,warning,1192
698,1192,fea08751,698,3,normal,1193
699,1193,7b83d3f0,699,23,warning,1194
700,1194,fea08751,700,3,normal,1195
701,1195,fea08751,701,3,normal,1196
702,1196,7b83d3f0,702,23,warning,1197
703,1197,7b83d3f0,703,23,warning,1198
704,1198,7b83d3f0,704,23,warning,1199
705,1199,7b83d3f0,705,23,warning,1200
706,1200,fea08751,706,3,normal,1201
707,1201,7b83d3f0,707,23,warning,1202
708,1202,7b83d3f0,708,23,warning,1203
709,1203,fea08751,709,3,normal,1204
710,1204,fea08751,710,3,normal,1205
711,1205,92f0ab0d,711,26,<*>,1206
712,1206,fea08751,712,3,normal,1207
713,1207,92f0ab0d,713,26,<*>,1208
714,1208,92f0ab0d,714,26,<*>,1209
715,1209,92f0ab0d,715,26,<*>,1210
716,1210,92f0ab0d,716,26,<*>,1211
717,1211,fea08751,717,3,normal,1212
718,1212,7b83d3f0,718,23,warning,1213
719,1213,fea08751,719,3,normal,1214
720,1214,7b83d3f0,720,23,warning,1215
721,1215,7b83d3f0,721,23,warning,1216
722,1216,7b83d3f0,722,23,warning,1217
723,1217,92f0ab0d,723,26,<*>,1218
724,1218,fea08751,724,3,normal,1219
725,1219,92f0ab0d,725,26,<*>,1220
726,1220,92f0ab0d,726,26,<*>,1221
727,1221,fea08751,727,3,normal,1222
728,1222,7b83d3f0,728,23,warning,1223
729,1223,7b83d3f0,729,23,warning,1224
730,1224,7b83d3f0,730,23,warning,1225
731,1225,92f0ab0d,731,26,<*>,1226
732,1226,92f0ab0d,732,26,<*>,1227
733,1227,7b83d3f0,733,23,warning,1228
734,1228,92f0ab0d,734,26,<*>,1229
735,1229,fea08751,735,3,normal,1230
736,1230,92f0ab0d,736,26,<*>,1231
737,1231,92f0ab0d,737,26,<*>,1232
738,1232,7b83d3f0,738,23,warning,1233
739,1233,92f0ab0d,739,26,<*>,1234
740,1234,92f0ab0d,740,26,<*>,1235
741,1235,92f0ab0d,741,26,<*>,1236
742,1236,92f0ab0d,742,26,<*>,1237
743,1237,92f0ab0d,743,26,<*>,1238
744,1238,92f0ab0d,744,26,<*>,1239
745,1239,92f0ab0d,745,26,<*>,1240
746,1240,92f0ab0d,746,26,<*>,1241
747,1241,92f0ab0d,747,26,<*>,1242
748,1242,7b83d3f0,748,23,warning,1243
749,1243,92f0ab0d,749,26,<*>,1244
750,1244,92f0ab0d,750,26,<*>,1245
751,1245,7b83d3f0,751,23,warning,1246
752,1246,7b83d3f0,752,23,warning,1247
753,1247,92f0ab0d,753,26,<*>,1248
754,1248,92f0ab0d,754,26,<*>,1249
755,1249,fea08751,755,3,normal,1250
756,1250,fea08751,756,3,normal,1251
757,1251,92f0ab0d,757,26,<*>,1252
758,1252,92f0ab0d,758,26,<*>,1253
759,1253,92f0ab0d,759,26,<*>,1254
760,1254,92f0ab0d,760,26,<*>,1255
761,1255,7b83d3f0,761,23,warning,1256
762,1256,92f0ab0d,762,26,<*>,1257
763,1257,7b83d3f0,763,23,warning,1258
764,1258,92f0ab0d,764,26,<*>,1259
765,1259,fea08751,765,3,normal,1260
766,1260,92f0ab0d,766,26,<*>,1261
767,1261,92f0ab0d,767,26,<*>,1262
768,1262,7b83d3f0,768,23,warning,1263
769,1263,92f0ab0d,769,26,<*>,1264
770,1264,fea08751,770,3,normal,1265
771,1265,fea08751,771,3,normal,1266
772,1266,7b83d3f0,772,23,warning,1267
773,1267,92f0ab0d,773,26,<*>,1268
774,1268,7b83d3f0,774,23,warning,1269
775,1269,fea08751,775,3,normal,1270
776,1270,92f0ab0d,776,26,<*>,1271
777,1271,92f0ab0d,777,26,<*>,1272
778,1272,92f0ab0d,778,26,<*>,1273
779,1273,fea08751,779,3,normal,1274
780,1274,92f0ab0d,780,26,<*>,1275
781,1275,92f0ab0d,781,26,<*>,1276
782,1276,92f0ab0d,782,26,<*>,1277
783,1277,fea08751,783,3,normal,1278
784,1278,92f0ab0d,784,26,<*>,1279
785,1279,7b83d3f0,785,23,warning,1280
786,1280,fea08751,786,3,normal,1281
787,1281,92f0ab0d,787,26,<*>,1282
788,1282,fea08751,788,3,normal,1283
789,1283,fea08751,789,3,normal,1284
790,1284,92f0ab0d,790,26,<*>,1285
791,1285,92f0ab0d,791,26,<*>,1286
792,1286,7b83d3f0,792,23,warning,1287
793,1287,92f0ab0d,793,26,<*>,1288
794,1288,92f0ab0d,794,26,<*>,1289
795,1289,92f0ab0d,795,26,<*>,1290
796,1290,fea08751,796,3,normal,1291
797,1291,92f0ab0d,797,26,<*>,1292
798,1292,92f0ab0d,798,26,<*>,1293
799,1293,7b83d3f0,799,23,warning,1294
800,1294,7b83d3f0,800,23,warning,1295
801,1295,92f0ab0d,801,26,<*>,1296
802,1296,92f0ab0d,802,26,<*>,1297
803,1297,7b83d3f0,803,23,warning,1298
804,1298,92f0ab0d,804,26,<*>,1299
805,1299,fea08751,805,3,normal,1300
806,1300,92f0ab0d,806,26,<*>,1301
807,1301,92f0ab0d,807,26,<*>,1302
808,1302,92f0ab0d,808,26,<*>,1303
809,1303,92f0ab0d,809,26,<*>,1304
810,1304,fea08751,810,3,normal,1305
811,1305,92f0ab0d,811,26,<*>,1306
812,1306,7b83d3f0,812,23,warning,1307
813,1307,92f0ab0d,813,26,<*>,1308
814,1308,92f0ab0d,814,26,<*>,1309
815,1309,92f0ab0d,815,26,<*>,1310
816,1310,92f0ab0d,816,26,<*>,1311
817,1311,7b83d3f0,817,23,warning,1312
818,1312,92f0ab0d,818,26,<*>,1313
819,1313,92f0ab0d,819,26,<*>,1314
820,1314,7b83d3f0,820,23,warning,1315
821,1315,fea08751,821,3,normal,1316
822,1316,fea08751,822,3,normal,1317
823,1317,7b83d3f0,823,23,warning,1318
824,1318,92f0ab0d,824,26,<*>,1319
825,1319,92f0ab0d,825,26,<*>,1320
826,1320,92f0ab0d,826,26,<*>,1321
827,1321,92f0ab0d,827,26,<*>,1322
828,1322,92f0ab0d,828,26,<*>,1323
829,1323,7b83d3f0,829,23,warning,1324
830,1324,92f0ab0d,830,26,<*>,1325
831,1325,92f0ab0d,831,26,<*>,1326
832,1326,92f0ab0d,832,26,<*>,1327
833,1327,92f0ab0d,833,26,<*>,1328
834,1328,92f0ab0d,834,26,<*>,1329
835,1329,92f0ab0d,835,26,<*>,1330
836,1330,fea08751,836,3,normal,1331
837,1331,fea08751,837,3,normal,1332
838,1332,fea08751,838,3,normal,1333
839,1333,7b83d3f0,839,23,warning,1334
840,1334,92f0ab0d,840,26,<*>,1335
841,1335,fea08751,841,3,normal,1336
842,1336,fea08751,842,3,normal,1337
843,1337,92f0ab0d,843,26,<*>,1338
844,1338,92f0ab0d,844,26,<*>,1339
845,1339,7b83d3f0,845,23,warning,1340
846,1340,92f0ab0d,846,26,<*>,1341
847,1341,92f0ab0d,847,26,<*>,1342
848,1342,92f0ab0d,848,26,<*>,1343
849,1343,92f0ab0d,849,26,<*>,1344
850,1344,92f0ab0d,850,26,<*>,1345
851,1345,7b83d3f0,851,23,warning,1346
852,1346,fea08751,852,3,normal,1347
853,1347,92f0ab0d,853,26,<*>,1348
854,1348,fea08751,854,3,normal,1349
855,1349,92f0ab0d,855,26,<*>,1350
856,1350,92f0ab0d,856,26,<*>,1351
857,1351,92f0ab0d,857,26,<*>,1352
858,1352,92f0ab0d,858,26,<*>,1353
859,1353,92f0ab0d,859,26,<*>,1354
860,1354,92f0ab0d,860,26,<*>,1355
861,1355,92f0ab0d,861,26,<*>,1356
862,1356,92f0ab0d,862,26,<*>,1357
863,1357,92f0ab0d,863,26,<*>,1358
864,1358,7e85bcb6,864,1,critical,1359
865,1359,92f0ab0d,865,26,<*>,1360
866,1360,92f0ab0d,866,26,<*>,1361
867,1361,92f0ab0d,867,26,<*>,1362
868,1362,92f0ab0d,868,26,<*>,1363
869,1363,92f0ab0d,869,26,<*>,1364
870,1364,92f0ab0d,870,26,<*>,1365
871,1365,92f0ab0d,871,26,<*>,1366
872,1366,92f0ab0d,872,26,<*>,1367
873,1367,92f0ab0d,873,26,<*>,1368
874,1368,7e85bcb6,874,1,critical,1369
875,1369,92f0ab0d,875,26,<*>,1370
876,1370,fea08751,876,3,normal,1371
877,1371,92f0ab0d,877,26,<*>,1372
878,1372,fea08751,878,3,normal,1373
879,1373,92f0ab0d,879,26,<*>,1374
880,1374,92f0ab0d,880,26,<*>,1375
881,1375,92f0ab0d,881,26,<*>,1376
882,1376,92f0ab0d,882,26,<*>,1377
883,1377,92f0ab0d,883,26,<*>,1378
884,1378,92f0ab0d,884,26,<*>,1379
885,1379,92f0ab0d,885,26,<*>,1380
886,1380,fea08751,886,3,normal,1381
887,1381,92f0ab0d,887,26,<*>,1382
888,1382,fea08751,888,3,normal,1383
889,1383,92f0ab0d,889,26,<*>,1384
890,1384,92f0ab0d,890,26,<*>,1385
891,1385,7b83d3f0,891,23,warning,1386
892,1386,7e85bcb6,892,1,critical,1387
893,1387,fea08751,893,3,normal,1388
894,1388,fea08751,894,3,normal,1389
895,1389,92f0ab0d,895,26,<*>,1390
896,1390,7b83d3f0,896,23,warning,1391
897,1391,fea08751,897,3,normal,1392
898,1392,92f0ab0d,898,26,<*>,1393
899,1393,92f0ab0d,899,26,<*>,1394
900,1394,fea08751,900,3,normal,1395
901,1395,92f0ab0d,901,26,<*>,1396
902,1396,92f0ab0d,902,26,<*>,1397
903,1397,92f0ab0d,903,26,<*>,1398
904,1398,92f0ab0d,904,26,<*>,1399
905,1399,92f0ab0d,905,26,<*>,1400
906,1400,92f0ab0d,906,26,<*>,1401
907,1401,7b83d3f0,907,23,warning,1402
908,1402,fea08751,908,3,normal,1403
909,1403,92f0ab0d,909,26,<*>,1404
910,1404,92f0ab0d,910,26,<*>,1405
911,1405,92f0ab0d,911,26,<*>,1406
912,1406,92f0ab0d,912,26,<*>,1407
913,1407,7e85bcb6,913,1,critical,1408
914,1408,fea08751,914,3,normal,1409
915,1409,92f0ab0d,915,26,<*>,1410
916,1410,92f0ab0d,916,26,<*>,1411
917,1411,92f0ab0d,917,26,<*>,1412
918,1412,fea08751,918,3,normal,1413
919,1413,fea08751,919,3,normal,1414
920,1414,fea08751,920,3,normal,1415
921,1415,7b83d3f0,921,23,warning,1416
922,1416,7b83d3f0,922,23,warning,1417
923,1417,92f0ab0d,923,26,<*>,1418
924,1418,fea08751,924,3,normal,1419
925,1419,7e85bcb6,925,1,critical,1420
926,1420,7b83d3f0,926,23,warning,1421
927,1421,7b83d3f0,927,23,warning,1422
928,1422,fea08751,928,3,normal,1423
929,1423,7b83d3f0,929,23,warning,1424
930,1424,fea08751,930,3,normal,1425
931,1425,7b83d3f0,931,23,warning,1426
932,1426,92f0ab0d,932,26,<*>,1427
933,1427,92f0ab0d,933,26,<*>,1428
934,1428,92f0ab0d,934,26,<*>,1429
935,1429,7b83d3f0,935,23,warning,1430
936,1430,7b83d3f0,936,23,warning,1431
937,1431,7e85bcb6,937,1,critical,1432
938,1432,7b83d3f0,938,23,warning,1433
939,1456,9050ee25,939,28,Linkerror event interval expired,1457
940,1458,488fc71a,940,30,risBoot (command <*> Error: Timed out while waiting for SRM prompt: <ABORT code completed>,1459
941,1541,c46cea30,941,20,boot (command <*> Error: HALT asserted\  cannot continue,1542
942,1840,bde73f88,942,39,Failed subcommands <*>,1841
943,1853,551adf73,943,8,link errors remain current,1854
944,1909,1257c799,944,42,NIFF: node <*> has detected an available network connection on network <*> via interface ee0,1910
